county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Vernon                                  ,217-21894,ASSURANCE INVESTMENT TRUST,KEITH,D3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97662,-94.60702999999999,,,1901
Vernon                                  ,217-21895,ASSURANCE INVESTMENT TRUST,KEITH,D4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97663,-94.60773,,,1901
Vernon                                  ,217-21896,ASSURANCE INVESTMENT TRUST,KEITH,D5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97664,-94.60844,,,1901
Vernon                                  ,217-21897,ASSURANCE INVESTMENT TRUST,KEITH,D6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97668,-94.60914,,,1901
Vernon                                  ,217-21898,ASSURANCE INVESTMENT TRUST,HUGHES,NHP-3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98028,-94.60483000000001,,,1901
Vernon                                  ,217-21899,ASSURANCE INVESTMENT TRUST,HUGHES,NHP-4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98028,-94.60483000000001,,,1901
Vernon                                  ,217-21900,ASSURANCE INVESTMENT TRUST,BLOESSER,EW1,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97676,-94.60514999999999,,,1901
Vernon                                  ,217-21901,ASSURANCE INVESTMENT TRUST,BLOESSER,EW3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97681,-94.60666000000001,,,1901
Vernon                                  ,217-21902,ASSURANCE INVESTMENT TRUST,BLOESSER,EW4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97685,-94.60738000000001,,,1901
Vernon                                  ,217-21903,ASSURANCE INVESTMENT TRUST,BLOESSER,EW5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97687,-94.60803,,,1901
Vernon                                  ,217-21904,ASSURANCE INVESTMENT TRUST,BLOESSER,EW6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97686,-94.6088,,,1901
Vernon                                  ,217-21905,ASSURANCE INVESTMENT TRUST,BLOESSER,EW7,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97687,-94.60948999999999,,,1901
Vernon                                  ,217-21906,ASSURANCE INVESTMENT TRUST,BLOESSER,FW1,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97766,-94.60536,,,1901
Vernon                                  ,217-21907,ASSURANCE INVESTMENT TRUST,BLOESSER,FW2,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97766,-94.60607,,,1901
Vernon                                  ,217-21908,ASSURANCE INVESTMENT TRUST,BLOESSER,FW3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97768,-94.60678,,,1901
Vernon                                  ,217-21909,ASSURANCE INVESTMENT TRUST,BLOESSER,FW4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97771,-94.60742999999999,,,1901
Vernon                                  ,217-21910,ASSURANCE INVESTMENT TRUST,BLOESSER,FW5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97771,-94.6082,,,1901
Vernon                                  ,217-21911,ASSURANCE INVESTMENT TRUST,BLOESSER,FW6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97777,-94.60889,,,1901
Vernon                                  ,217-21912,ASSURANCE INVESTMENT TRUST,BLOESSER,GW2,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97852,-94.60607,,,1901
Vernon                                  ,217-21913,ASSURANCE INVESTMENT TRUST,BLOESSER,GW3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97854,-94.60674,,,1901
Vernon                                  ,217-21914,ASSURANCE INVESTMENT TRUST,BLOESSER,GW4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97856,-94.60739,,,1901
Vernon                                  ,217-21915,ASSURANCE INVESTMENT TRUST,BLOESSER,GW5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97859,-94.60818999999999,,,1901
Vernon                                  ,217-21916,ASSURANCE INVESTMENT TRUST,BLOESSER,GW6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97863,-94.60893,,,1901
Vernon                                  ,217-21917,ASSURANCE INVESTMENT TRUST,BLOESSER,HW3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97946,-94.60675000000001,,,1901
Vernon                                  ,217-21918,ASSURANCE INVESTMENT TRUST,BLOESSER,HW4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.9795,-94.60745,,,1901
Vernon                                  ,217-21919,ASSURANCE INVESTMENT TRUST,BLOESSER,HW5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97951,-94.60818,,,1901
Vernon                                  ,217-21920,ASSURANCE INVESTMENT TRUST,BLOESSER,HW6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.97742,-94.61136999999999,,,1901
Vernon                                  ,217-21921,ASSURANCE INVESTMENT TRUST,BLOESSER,IW3,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98028,-94.60673,,,1901
Vernon                                  ,217-21922,ASSURANCE INVESTMENT TRUST,BLOESSER,IW4,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98029,-94.6074,,,1901
Vernon                                  ,217-21923,ASSURANCE INVESTMENT TRUST,BLOESSER,IW5,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98031,-94.60814999999999,,,1901
Vernon                                  ,217-21924,ASSURANCE INVESTMENT TRUST,BLOESSER,IW6,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,23oct1996,,37.98033,-94.60888,,,1901
Cass                                    ,037-00639,"ATHERTON, G. R.","PATTON, U.",1,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,38.50739,-94.33575999999999,,750,1901
Jackson                                 ,095-00951,"BAILEY, LESTER",FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.94814,-94.32906,829,450,1901
Jackson                                 ,095-00881,"BAIRD, J. F.",FEE,5,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.98381,-94.30540000000001,903,327,1901
Clay                                    ,047-00046,BAKER,FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.1526,-94.542125,899,502,1901
Clay                                    ,047-00048,BAKER,SKINNER,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.158658,-94.54812800000001,798,401,1901
Clay                                    ,047-00108,"BAKER, LEE","CAMPBELL, WM.",1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.24935,-94.45244700000001,925,560,1901
Clay                                    ,047-00049,"BAKER, SKINNER & STEENSTRY",BALLARD,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.163008,-94.541793,853,455,1901
Clay                                    ,047-00050,"BAKER, SKINNER & STEENSTRY",CHESTER,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.165884,-94.54152000000001,816,424,1901
Clay                                    ,047-00053,"BAKER, SKINNER & STEENSTRY",MONTGOMERY,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.165666,-94.53502899999999,825,460,1901
Clay                                    ,047-00054,"BAKER, SKINNER & STEENSTRY",RUNZER,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.166053,-94.548513,811,440,1901
Jackson                                 ,095-00571,BARTLE & MARSHALL,SWAFFORD,4,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.92012,-94.55495000000001,980,510,1901
Jackson                                 ,095-00505,BAYLESS,FEE,,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,38.91001,-94.38305,1044,310,1901
Jackson                                 ,095-00652,BAYS HOTEL,CAMP,2,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.90532,-94.57314,954,643,1901
Cass                                    ,037-00045,BELTON GAS CO.,SCOTT & MARSH,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.8078,-94.53981,,292,1901
Cass                                    ,037-00087,BELTON GAS CO.,FEE,3,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.8078,-94.53981,,820,1901
Cass                                    ,037-00458,BELTON GAS CO.,"SCOTT, GEORGE",5,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.83683,-94.53789999999999,1074,536,1901
Cass                                    ,037-00717,BELTON GAS CO.,SCOTT & MARSH,1,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,38.83683,-94.53789999999999,1012,292,1901
Clay                                    ,047-00058,BINGHAM,FEE,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.161488,-94.54483500000001,789,373,1901
Cass                                    ,037-00168,BIRD & CLARK,BIRD,,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.593008,-94.35147000000001,870,252,1901
Jackson                                 ,095-00442,BLACKWELL,FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.91261,-94.37085999999999,1030,317,1901
Jackson                                 ,095-00943,BLACKWELL,FEE,2,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.94318,-94.31703,956,405,1901
Jackson                                 ,095-00952,BLACKWELL,FEE,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.94045,-94.31956,984,415,1901
Jackson                                 ,095-00953,BLACKWELL,FEE,5,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.9441,-94.31914999999999,961,315,1901
Jackson                                 ,095-01591,BLANCHARD,FEE,2,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.10333,-94.60144,747,620,1901
Jackson                                 ,095-01676,"BORDERS, W. H.",FEE,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.1057,-94.41363,977,569,1901
Cass                                    ,037-00100,BROOKHART,FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.59615,-94.39969000000001,854,102,1901
Cass                                    ,037-00279,BROWN,FEE,5,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.594724,-94.58605300000001,1050,375,1901
Jackson                                 ,095-00478,BROWNING,FEE,,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,38.91153,-94.38244,1036,297,1901
Jackson                                 ,095-00479,BROWNING,FEE,,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.91153,-94.38244,1030,287,1901
Jackson                                 ,095-00833,BROWNING,FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.84843,-94.53937000000001,1008,516,1901
Jackson                                 ,095-01656,"BRUSHA, JAMES","BESSEMER, WM",1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.13624,-94.40730000000001,928,625,1901
Jackson                                 ,095-01659,"BRUSHA, JAMES",J. C. GIRLS HOME,1,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,39.11634,-94.40852,931,291,1901
Jackson                                 ,095-01661,"BRUSHA, JAMES","STEWART, POLK",1,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,39.12185,-94.41064,909,755,1901
Jackson                                 ,095-01662,"BRUSHA, JAMES","STEWART, POLK",2,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,39.12019,-94.41271,880,237,1901
Jackson                                 ,095-01664,"BRUSHA, JAMES","TAYLOR, E. S.",1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.12004,-94.40398,868,375,1901
Jackson                                 ,095-01677,"BRUSHA, JAMES","EVANS, JOHN",1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.10954,-94.41339000000001,948,315,1901
Jackson                                 ,095-01679,"BRUSHA, JAMES","NELSON, W. H.",1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.112514,-94.406638,932,335,1901
Cass                                    ,037-00181,BRYANT,FEE,,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.620563,-94.365776,959,377,1901
Cass                                    ,037-00555,BUCKLEY,"KING, MYRON",1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.823196,-94.53979099999999,1119,215,1901
Jackson                                 ,095-00303,BUCKNER OIL AND GAS CO.,"WINFREY, C. A.",,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.1228,-94.23873,741,487,1901
Vernon                                  ,217-00054,BURNS,CALDWELL,1,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,37.74856,-94.6001,835,255,1901
Jackson                                 ,095-01265,CAMERON,"DEHONEY, CORA",1,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,38.954,-94.47872,1004,456,1901
Jackson                                 ,095-00510,CAMPBELL,HOWARD,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.90326,-94.36794,1030,355,1901
Jackson                                 ,095-01354,"CAREL, E.",FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,39.04473,-94.30576000000001,912,522,1901
Vernon                                  ,217-00104,"CARMEL ENERGY, INC.",IDA-FAUVERGUE,CEI,Oil                                                                             ,01jan1901,Plugged - Approved                                                              ,05apr1985,,37.77515,-94.57899,,200,1901
Jackson                                 ,095-21312,"CAROLAN, JACK W.",FEE,1,Gas(Private Use)                                                                ,01jan1901,Plugged - Approved                                                              ,03oct1994,,38.869,-94.29828000000001,949,440,1901
Vernon                                  ,217-00193,CARTER OIL CO.,CORE HOLE,6,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,38.028,-94.51806000000001,877,497,1901
Vernon                                  ,217-00195,CARTER OIL CO.,CORE HOLE,11,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,38.00404,-94.59264,775,273,1901
Vernon                                  ,217-00207,CARTER OIL CO.,CORE HOLE,7,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,37.99426,-94.56693,772,269,1901
Vernon                                  ,217-00210,CARTER OIL CO.,CORE HOLE,10,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,37.96422,-94.53576,812,282,1901
Vernon                                  ,217-00220,CARTER OIL CO.,CORE HOLE,8,Oil                                                                             ,01jan1901,Abandoned                                                                       ,01jan1901,,37.95035,-94.55497,818,274,1901
Cass                                    ,037-00249,CASS COUNTY GAS & OIL,"LASH, E. F.",1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.62345,-94.531622,920,700,1901
Cass                                    ,037-00250,CASS COUNTY GAS & OIL,"LASH, E. F.",2,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.622154,-94.531594,909,562,1901
Cass                                    ,037-00252,CASS COUNTY GAS & OIL,"STARK, W. R.",1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.625923,-94.535973,928,500,1901
Cass                                    ,037-00253,CASS COUNTY GAS & OIL,"STARK, W. R.",2,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.627737,-94.536095,944,452,1901
Cass                                    ,037-00254,CASS COUNTY GAS & OIL,"STARK, W. R.",3,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.629682,-94.536136,948,400,1901
Cass                                    ,037-00267,CASS COUNTY GAS & OIL,DUNCAN & LASH,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.618932,-94.530038,851,728,1901
Henry                                   ,083-00004,"CHAMPLIN, H. H.",FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.420331,-93.92727499999999,720,1200,1901
Jackson                                 ,095-00625,"CHICK, H. E.",FEE,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.917668,-94.585204,915,583,1901
Cass                                    ,037-00134,CHILDRESS,FEE,,Water Well                                                                      ,01jan1901,"Abandoned, No evidence of existence/ Unable to find                             ",01jan1901,,38.498266,-94.398549,860,155,1901
Jackson                                 ,095-00538,"CHRISMAN, C. F.",FEE,1,Gas(Private Use)                                                                ,01jan1901,Abandoned                                                                       ,01jan1901,,38.89132,-94.47922,952,366,1901
Jackson                                 ,095-00539,"CHRISMAN, C. F.",MCMAHAN,1,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,38.88952,-94.47717,1015,662,1901
Cass                                    ,037-00039,CITIES SERVICE OIL,STARK,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.63549,-94.55439,,445,1901
Schuyler                                ,197-00008,CITIES SERVICE OIL,GREGORY,1,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,40.37789,-92.40891000000001,895,1020,1901
Vernon                                  ,217-00249,CITIES SERVICE OIL,LEON EARL,,Stratigraphic Test                                                              ,01jan1901,Abandoned                                                                       ,01jan1901,,37.67242,-94.54017,829,,1901
St. Francois                            ,187-00003,CITY OF BISMARCK,CITY OF BISMARCK,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",01jan1901,"Abandoned, No evidence of existence/ Unable to find                             ",01jan1901,,37.7679,-90.6284,,,1901
Greene                                  ,077-00007,CITY UTILITIES-SPRINGFIELD,ORCHARD CREST,10,"Water Well, None Oil/Gas Related(has geophysical log)                           ",01jan1901,Active Well                                                                     ,26sep2013,,37.2088,-93.35818999999999,,1216,1901
Jackson                                 ,095-00296,"CLEVENGER, NEAL",CLEVENGER,1,Gas(Private Use)                                                                ,01jan1901,Plugged - Approved                                                              ,31dec1986,,39.00836,-94.45428,,460,1901
Ray                                     ,177-00038,"CLEVENGER, NEAL",FEE,1,Oil                                                                             ,01jan1901,Abandoned                                                                       ,01jan1901,,39.34341,-94.18965,992,665,1901
Putnam                                  ,171-20001,"CLINE, W.L.",MUSGROVE,1,Dry Hole                                                                        ,01jan1901,Temporarily Abandoned(Idle)                                                     ,01jan1901,,40.54999,-92.81690999999999,1010,1430,1901
Clay                                    ,047-00059,COCKRELL,FEE,4,"Gas(Convertional, Commercial)                                                   ",01jan1901,Abandoned                                                                       ,01jan1901,,39.164257,-94.542827,865,463,1901
Jackson                                 ,095-01006,"COLBURN, GEORGE",FEE,1,Dry Hole                                                                        ,01jan1901,Abandoned                                                                       ,01jan1901,,38.93537,-94.33077,949,401,1901
Bates                                   ,013-00069,"CONOCO, INC.","ASHLEY, WILLIAM",1,Stratigraphic Test                                                              ,02jan1901,Abandoned                                                                       ,02jan1901,,38.07526,-94.32514999999999,765,170,1901
Bates                                   ,013-00070,"CONOCO, INC.","CRABB, JOE",1,Stratigraphic Test                                                              ,02jan1901,Abandoned                                                                       ,02jan1901,,38.06613,-94.38521,805,300,1901
Lawrence                                ,109-00001,"CONOCO, INC.",BERK,2,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18891,-93.79053999999999,,355,1901
Lawrence                                ,109-00002,"CONOCO, INC.",BURKS,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.1894,-93.78857000000001,1306,508,1901
Lawrence                                ,109-00003,"CONOCO, INC.",CAVERN MONITORING,2,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18879,-93.78248000000001,,262,1901
Lawrence                                ,109-00004,"CONOCO, INC.",CAVERN MONITORING,3,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18913,-93.78243000000001,,240,1901
Lawrence                                ,109-00006,"CONOCO, INC.",HERMAN,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18604,-93.78704,,358,1901
Lawrence                                ,109-00007,"CONOCO, INC.",HERMAN,2,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18593,-93.78685,,302,1901
Lawrence                                ,109-00008,"CONOCO, INC.",HERMAN,3,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18144,-93.78672,,304,1901
Lawrence                                ,109-00009,"CONOCO, INC.",HERMAN WILDCAT,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18797,-93.78699,,315,1901
Lawrence                                ,109-00010,"CONOCO, INC.",HOOD,2,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18141,-93.78192,,341,1901
Lawrence                                ,109-00011,"CONOCO, INC.",HOOD,3,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18492,-93.78224,,302,1901
Lawrence                                ,109-00012,"CONOCO, INC.",INJECTOR,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18959,-93.78246,1312,345,1901
Lawrence                                ,109-00013,"CONOCO, INC.",MONITORING,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.18935,-93.78222,,325,1901
Lawrence                                ,109-00014,"CONOCO, INC.",PARNELL,1,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.19299,-93.78795,,355,1901
Lawrence                                ,109-00015,"CONOCO, INC.",PARNELL,2,"Water Well, None Oil/Gas Related(has geophysical log)                           ",02jan1901,Active Well                                                                     ,02jan1901,,37.19565,-93.78897000000001,,345,1901
